ZONEID,TIMESTAMP,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.21,0.22,0.23,0.24,0.25,0.26,0.27,0.28,0.29,0.3,0.31,0.32,0.33,0.34,0.35,0.36,0.37,0.38,0.39,0.4,0.41,0.42,0.43,0.44,0.45,0.46,0.47,0.48,0.49,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.57,0.58,0.59,0.6,0.61,0.62,0.63,0.64,0.65,0.66,0.67,0.68,0.69,0.7,0.71,0.72,0.73,0.74,0.75,0.76,0.77,0.78,0.79,0.8,0.81,0.82,0.83,0.84,0.85,0.86,0.87,0.88,0.89,0.9,0.91,0.92,0.93,0.94,0.95,0.96,0.97,0.98,0.99
1,1012010 1:00,81.45882272,81.56854912,81.13476243,82.47756275,84.01030761,86.51567131,88.61921059,89.92329373,90.60486151,91.29089504,92.80303369,93.74235351,94.8898709,95.67056098,96.22289976,97.20839721,98.00082362,99.45194129,100.014154,101.2220187,102.2653949,103.1899932,103.8216472,104.1214586,104.3906357,105.5802688,106.3997177,107.0892424,107.4982724,108.2390852,109.1271667,109.6534199,110.0617258,110.7632531,111.2573723,111.7693593,112.1978378,112.8337456,113.0665157,113.6945883,113.8374749,114.5451372,114.8518573,115.2218583,115.8482454,116.7429499,117.1378411,117.5215731,117.8680754,118.2157071,118.8034747,119.2014984,119.9510447,120.1592969,120.6991009,121.2418441,121.8472453,122.543636,123.1253548,123.392627,123.4813643,123.9843341,124.2422654,124.5616471,125.0131004,125.6158198,126.1250587,127.0758677,127.8114499,128.1962371,129.2289742,130.1280526,130.7270336,131.7400699,132.1923253,132.5007781,132.6457999,132.9131791,133.0753537,134.1924762,135.5355546,136.4325226,136.499914,138.1575658,139.6775323,139.9114423,141.0804732,142.7713276,145.6899636,147.1068931,148.0058423,150.0020233,151.0970158,152.8602751,153.3877829,158.2225363,160.6336083,162.5511434,166.5380201
1,1012010 2:00,81.46197856,81.57143594,81.13704348,82.48005111,84.01328294,86.51943229,88.62341676,89.92776895,90.60936073,91.2953904,92.80775098,93.74695244,94.89461007,95.67526343,96.22760112,97.2132068,98.00561247,99.45693195,100.0190422,101.2269572,102.2703969,103.1950671,103.8266495,104.1262388,104.3952103,105.5850056,106.4044843,107.0939101,107.5028142,108.2436492,109.1318541,109.6579988,110.0662231,110.7676691,111.2617748,111.7737657,112.2022512,112.8381828,113.0709266,113.6990816,113.8418581,114.5495876,114.856192,115.226135,115.8525518,116.7474293,117.1423699,117.5261213,117.8724661,118.2200529,118.8078048,119.2058189,119.9554107,120.163561,120.7034704,121.246256,121.8516856,122.5480865,123.1299572,123.397265,123.4859083,123.9889726,124.2468158,124.5661562,125.0177078,125.6205149,126.1297968,127.0806946,127.8163295,128.2011136,129.2340839,130.1331836,130.7321907,131.745263,132.197455,132.5057518,132.65062,132.9178589,133.079917,134.1971581,135.5403242,136.437247,136.5044426,138.1623334,139.6824313,139.9162066,141.0852798,142.7763877,145.6956377,147.112578,148.0114814,150.0079333,151.1028068,152.8661997,153.3929492,158.2285961,160.639972,162.5565213,166.5408803
1,1012010 3:00,81.46513522,81.5743236,81.13932528,82.48254033,84.01625926,86.52319448,88.62762421,89.93224553,90.6138613,91.29988712,92.8124697,93.75155274,94.89935067,95.67996728,96.23230394,97.21801787,98.01040281,99.46192415,100.0239318,101.2318971,102.2754004,103.2001426,103.8316532,104.1310204,104.3997862,105.5897438,106.4092522,107.0985791,107.5073573,108.2482145,109.1365428,109.6625789,110.0707217,110.7720863,111.2661785,111.7781731,112.2066658,112.8426212,113.0753386,113.703576,113.8462423,114.5540391,114.8605279,115.2304128,115.8568594,116.7519098,117.1468998,117.5306708,117.876858,118.2243997,118.812136,119.2101404,119.9597778,120.1678261,120.7078409,121.250669,121.8561269,122.5525381,123.1345606,123.401904,123.4904534,123.9936121,124.2513673,124.5706665,125.0223162,125.6252111,126.1345361,127.0855227,127.8212103,128.2059912,129.2391948,130.1383158,130.737349,131.7504573,132.2025859,132.5107266,132.6554411,132.9225398,133.0844815,134.2018411,135.545095,136.4419726,136.5089721,138.1671021,139.6873314,139.9209719,141.0900875,142.7814488,145.7013131,147.1182641,148.0171217,150.0138447,151.1085991,152.8721259,153.3981168,158.2346573,160.6463374,162.5619008,166.5437414
1,1012010 4:00,81.46829269,81.57721209,81.14160784,82.4850304,84.01923658,86.52695789,88.63183293,89.93672346,90.61836321,91.30438519,92.81718984,93.75615442,94.9040927,95.68467255,96.23700822,97.22283043,98.01519464,99.46691786,100.028823,101.2368384,102.2804054,103.2052196,103.8366584,104.1358034,104.4043635,105.5944833,106.4140215,107.1032494,107.5119016,108.2527811,109.1412327,109.6671603,110.0752214,110.7765046,111.2705833,111.7825818,112.2110815,112.8470608,113.0797518,113.7080716,113.8506278,114.5584918,114.8648648,115.2346917,115.861168,116.7563914,117.1514309,117.5352213,117.8812509,118.2287476,118.8164682,119.2144631,119.964146,120.1720922,120.7122125,121.2550831,121.8605693,122.5569908,123.1391652,123.4065442,123.4949995,123.9982527,124.2559198,124.5751778,125.0269258,125.6299084,126.1392766,127.0903519,127.8260921,128.2108699,129.2443068,130.1434491,130.7425085,131.7556528,132.207718,132.5157025,132.6602633,132.9272217,133.0890469,134.2065252,135.5498669,136.4466992,136.5135028,138.1718718,139.6922326,139.9257384,141.0948964,142.7865112,145.7069897,147.1239514,148.0227633,150.0197574,151.1143928,152.8780534,153.4032858,158.24072,160.6527045,162.5672818,166.5466035
1,1012010 5:00,81.47145097,81.58010142,81.14389116,82.48752133,84.0222149,86.53072251,88.63604292,89.94120275,90.62286647,91.30888462,92.8219114,93.76075747,94.90883614,95.68937924,96.24171394,97.22764446,98.01998797,99.4719131,100.0337156,101.2417813,102.2854119,103.210298,103.8416651,104.1405878,104.408942,105.5992242,106.4187922,107.1079211,107.5164473,108.2573489,109.145924,109.6717429,110.0797224,110.7809241,111.2749892,111.7869915,112.2154984,112.8515015,113.0841661,113.7125683,113.8550143,114.5629457,114.8692029,115.2389717,115.8654777,116.7608741,117.1559632,117.539773,117.8856449,118.2330966,118.8208015,119.2187867,119.9685153,120.1763594,120.7165852,121.2594982,121.8650128,122.5614445,123.1437708,123.4111855,123.4995468,124.0028944,124.2604735,124.5796902,125.0315365,125.6346069,126.1440182,127.0951823,127.8309751,128.2157498,129.2494201,130.1485836,130.7476692,131.7608495,132.2128512,132.5206796,132.6650867,132.9319048,133.0936135,134.2112105,135.5546399,136.451427,136.5180345,138.1766426,139.6971349,139.930506,141.0997063,142.7915746,145.7126676,147.1296401,148.0284061,150.0256715,151.1201879,152.8839825,153.408456,158.2467841,160.6590732,162.5726643,166.5494665
1,1012010 6:00,81.47461007,81.58299157,81.14617522,82.49001311,84.02519421,86.53448834,88.64025419,89.94568338,90.62737105,91.31338539,92.82663437,93.7653619,94.913581,95.69408733,96.24642111,97.23245997,98.02478278,99.47690984,100.0386097,101.2467256,102.2904199,103.215378,103.8466733,104.1453736,104.413522,105.6039665,106.4235642,107.112594,107.5209941,108.261918,109.1506165,109.6763268,110.0842246,110.7853447,111.2793963,111.7914024,112.2199164,112.8559433,113.0885816,113.7170663,113.859402,114.5674007,114.8735421,115.2432527,115.8697885,116.7653579,117.1604966,117.5443259,117.89004,118.2374467,118.8251359,119.2231115,119.9728856,120.1806276,120.7209589,121.2639144,121.8694573,122.5658992,123.1483775,123.4158279,123.5040951,124.0075373,124.2650283,124.5842037,125.0361483,125.6393064,126.1487609,127.1000137,127.8358593,128.2206307,129.2545345,130.1537193,130.7528312,131.7660474,132.2179856,132.5256578,132.6699112,132.9365889,133.0981811,134.2158968,135.5594141,136.456156,136.5225672,138.1814145,139.7020383,139.9352747,141.1045173,142.7966392,145.7183467,147.13533,148.0340503,150.0315869,151.1259843,152.889913,153.4136275,158.2528497,160.6654437,162.5780484,166.5523305
1,1012010 7:00,81.47776998,81.58588256,81.14846004,82.49250574,84.02817451,86.53825537,88.64446672,89.95016537,90.63187698,91.31788752,92.83135877,93.76996769,94.91832728,95.69879683,96.25112972,97.23727696,98.02957908,99.48190811,100.0435052,101.2516714,102.2954293,103.2204594,103.8516829,104.1501607,104.4181032,105.6087101,106.4283376,107.1172683,107.5255423,108.2664883,109.1553103,109.6809118,110.0887279,110.7897665,111.2838045,111.7958145,112.2243356,112.8603863,113.0929982,113.7215654,113.8637909,114.5718568,114.8778824,115.2475349,115.8741004,116.7698429,117.1650311,117.5488799,117.8944361,118.2417978,118.8294714,119.2274373,119.977257,120.1848968,120.7253338,121.2683317,121.8739028,122.570355,123.1529853,123.4204714,123.5086446,124.0121812,124.2695841,124.5887183,125.0407612,125.6440071,126.1535047,127.1048464,127.8407445,128.2255128,129.2596501,130.1588562,130.7579943,131.7712465,132.2231212,132.5306371,132.6747367,132.941274,133.1027498,134.2205843,135.5641894,136.460886,136.527101,138.1861874,139.7069429,139.9400446,141.1093294,142.8017049,145.7240271,147.1410212,148.0396958,150.0375037,151.131782,152.8958449,153.4188004,158.2589167,160.6718159,162.583434,166.5551955
1,1012010 8:00,81.48093071,81.58877437,81.1507456,82.49499922,84.0311558,86.5420236,88.64868052,89.9546487,90.63638424,91.322391,92.83608457,93.77457485,94.92307498,95.70350774,96.25583978,97.24209542,98.03437686,99.48690788,100.0484022,101.2566186,102.3004403,103.2255423,103.8566939,104.1549492,104.4226858,105.6134551,106.4331123,107.1219439,107.5300917,108.2710599,109.1600054,109.6854981,110.0932325,110.7941894,111.2882139,111.8002277,112.2287559,112.8648305,113.097416,113.7260656,113.8681809,114.5763141,114.8822238,115.2518182,115.8784134,116.774329,117.1695667,117.5534351,117.8988334,118.24615,118.8338079,119.2317642,119.9816294,120.1891671,120.7297097,121.2727501,121.8783494,122.5748119,123.1575942,123.425116,123.5131951,124.0168263,124.2741411,124.593234,125.0453753,125.6487089,126.1582497,127.1096801,127.8456309,128.2303961,129.2647669,130.1639943,130.7631587,131.7764468,132.228258,132.5356176,132.6795634,132.9459603,133.1073196,134.2252728,135.5689658,136.4656172,136.5316359,138.1909615,139.7118485,139.9448156,141.1141426,142.8067718,145.7297087,147.1467136,148.0453425,150.0434219,151.1375811,152.9017783,153.4239745,158.2649852,160.6781898,162.588821,166.5580613
1,1012010 9:00,81.48409224,81.59166701,81.15303191,82.49749355,84.03413808,86.54579303,88.65289559,89.95913338,90.64089284,91.32689582,92.84081179,93.77918337,94.92782409,95.70822005,96.26055128,97.24691534,98.03917613,99.49190917,100.0533007,101.2615673,102.3054527,103.2306267,103.8617064,104.1597391,104.4272697,105.6182014,106.4378884,107.1266208,107.5346424,108.2756328,109.1647017,109.6900857,110.0977383,110.7986135,111.2926244,111.804642,112.2331773,112.8692758,113.1018349,113.7305671,113.872572,114.5807726,114.8865664,115.2561025,115.8827276,116.7788162,117.1741035,117.5579914,117.9032318,118.2505034,118.8381455,119.2360922,119.9860029,120.1934384,120.7340867,121.2771696,121.8827971,122.5792698,123.1622042,123.4297617,123.5177467,124.0214725,124.2786991,124.5977507,125.0499904,125.6534119,126.1629959,127.114515,127.8505185,128.2352804,129.2698849,130.1691335,130.7683243,131.7816482,132.2333959,132.5405992,132.6843912,132.9506476,133.1118904,134.2299625,135.5737433,136.4703496,136.5361718,138.1957366,139.7167552,139.9495877,141.118957,142.8118398,145.7353916,147.1524073,148.0509905,150.0493414,151.1433816,152.9077131,153.42915,158.2710551,160.6845653,162.5942097,166.5609281
